id,pid,level,order_num,hidden,enabled,create_date,title,content_text,link
7,0,0,1,1,1,2006-03-23 00:00:00,Main,"SANKT-PETERSBURG MACHINE-BUILDING PLANT The plant has got the structure of machine-building plant. At present the plant fabricates open mills and calanders with roll length up to 1250 mm, rubber mixers volume up to 40 liters , mixers volume up to 200 liters, duplex & triplex heads, machines and lines for manufacturing protector tyres , machines and lines for manufacturing tight layer tyres , equipment for manufacture of rubber footwear, galoshes , tablet compressing rotor and hydraulic machines up to 1000 kN (100tn) , laboratory equipment & testing machine for rubber and plastics . Equipment (english) Keywords: Rubber processing mill , Laboratory roll-mixing mill , Open mill , Rubber processing rolls , Rifiner , Line for blanks of side walls of heavy duty tyres and treads up to 1000 mm. Index 552.031 , Line for manufacturing a tight layer tyre. Index 552.031 , diagonal cuting machine , centering device , 4 roll calender , installation of imposing of tapes , duplex , triplex , mixer , batch mixer , Extruder , Rubber Grinding Extruder Installation Index 514.431 , tablet compressing machine , rotary tabletting machine , tabletting line , Two-Roll Rubber Processing Calender , Four-Roll Rubber , Processing Calender , Five-Roll Rubber Processing Calender , Single Roller Die Extruder , Bale strip cutter , cutting machine , Planet cutting machine , Multi-blade Slitter , Horizontal Cutting Machine , Flower Basket Tablet Press , Single Punch Tablet Press , Rotary Tablet Press , Braiding Machine , Tensile Strength Tester , Simple-Beam Impact Tester , CARBON BLACK DISPERSION TESTER , RESILIENCE ELASTICITY TESTER DIN53512, IS04662 ,DIN 53573 , Plastic Pipe Hydraulic Pressure Testing Machine , Dumbbell Sample Making Machine , Aging Oven , Common V-Belt Fatigue Tester , MOONEY VISCOMETER (MV) ASTM-D1646, ISO-289, JIS-K6300, GB-T1232.1, GB-T1233 , CUTTER PRESS UL-1581.ASTM-D412 , AUTO-PNEUMATIC CUTTER PRESS ASTM-D412 , Automatic Rubber Cutting Machine , Automatic Oil Seal Trimming Machine , FOAM RUBBER RECIPROCATING COMPRESSION TESTER ISO-7214, JIS-K6767 , FLEXOMETER GB 1687, HG/T2070, ISO-4663, ASTM-D62 , THICKNESS GAUGE , Drop Weight Impact Tester , PARALLEL PLATE PLASTOMETER ASTM-D926, ISO-7323, GB/T 12828 , Rubber Vertical Fatigue Cracking Testing Machine , Rubber Low Temperature Brittleness Tester , AKRON ABRASION TESTER , DIN Abrasion Tester",
3,0,0,120,0,1,0000-00-00 00:00:00,Order form,,http://www.polgroup.ru/index.php?module=callback
4,0,0,100,0,1,0000-00-00 00:00:00,Administration,"Administration Polymermach Group Ltd. Adress: Ozerkovsky prospekt, 38 Lit.A St.Petersburg Russia 197375 Click http://www.polymermachgroup.com//lllll.html",http://www.polymermachgroup.com//lllll.html
1014,0,0,10,0,1,0000-00-00 00:00:00,Production,"Production open mill, Rubber processing mill Laboratory roll-mixing mill Open mill Rubber processing rolls Rifiner Line for blanks of side walls of heavy duty tyres and treads up to 1000 mm. Index 552.031 Line for manufacturing a tight layer tyre Index 552.031 diagonal cuting machine centering device 4 roll calender installation of imposing of tapes duplex triplex mixer batch mixer Extruder Rubber Grinding Extruder Installation Index 514.431 tablet compressing machine rotary tabletting machine tabletting line Two-Roll Rubber Processing Calender Four-Roll Rubber Processing Calender Five-Roll Rubber Processing Calender Single Roller Die Extruder Bale strip cutter cutting machine Planet cutting machine Multi-blade Slitter Horizontal Cutting Machine Flower Basket Tablet Press Single Punch Tablet Press Rotary Tablet Press Braiding Machine Tensile Strength Tester Simple-Beam Impact Tester CARBON BLACK DISPERSION TESTER RESILIENCE ELASTICITY TESTER DIN53512 IS04662 DIN 53573 Plastic Pipe Hydraulic Pressure Testing Machine Dumbbell Sample Making Machine Aging Oven Common V-Belt Fatigue Tester MOONEY VISCOMETER (MV) ASTM-D1646 ISO-289 JIS-K6300 GB-T1232.1 GB-T1233 CUTTER PRESS UL-1581.ASTM-D412 AUTO-PNEUMATIC CUTTER PRESS ASTM-D412 Automatic Rubber Cutting Machine Automatic Oil Seal Trimming Machine FOAM RUBBER RECIPROCATING COMPRESSION TESTER ISO-7214 JIS-K6767 FLEXOMETER GB 1687 HG/T2070 ISO-4663 ASTM-D62 THICKNESS GAUGE Drop Weight Impact Tester PARALLEL PLATE PLASTOMETER ASTM-D926 ISO-7323 GB/T 12828 Rubber Vertical Fatigue Cracking Testing Machine Rubber Low Temperature Brittleness Tester AKRON ABRASION TESTER DIN Abrasion Tester CLICK http://www.polgroup.ru/111111.html",http://www.polgroup.ru/111111.html
1006,0,0,25,0,1,0000-00-00 00:00:00,Price-list ( RUB ),"Price-list for equipment for rubber and plastic and laboratory testers ( RUB ) CLICK http:/www.polgroup.ru/price_all.html Rubber processing mill , Laboratory roll-mixing mill , Open mill , Rubber processing rolls , Rifiner , Line for blanks of side walls of heavy duty tyres and treads up to 1000 mm. Index 552.031 , Line for manufacturing a tight layer tyre. Index 552.031 , diagonal cuting machine , centering device , 4 roll calender , installation of imposing of tapes , duplex , triplex , mixer , batch mixer , Extruder , Rubber Grinding Extruder Installation Index 514.431 , tablet compressing machine , rotary tabletting machine , tabletting line , Two-Roll Rubber Processing Calender , Four-Roll Rubber , Processing Calender , Five-Roll Rubber Processing Calender , Single Roller Die Extruder , Bale strip cutter , cutting machine , Planet cutting machine , Multi-blade Slitter , Horizontal Cutting Machine , Flower Basket Tablet Press , Single Punch Tablet Press , Rotary Tablet Press , Braiding Machine , Tensile Strength Tester , Simple-Beam Impact Tester , CARBON BLACK DISPERSION TESTER , RESILIENCE ELASTICITY TESTER DIN53512, IS04662 ,DIN 53573 , Plastic Pipe Hydraulic Pressure Testing Machine , Dumbbell Sample Making Machine , Aging Oven , Common V-Belt Fatigue Tester , MOONEY VISCOMETER (MV) ASTM-D1646, ISO-289, JIS-K6300, GB-T1232.1, GB-T1233 , CUTTER PRESS UL-1581.ASTM-D412 , AUTO-PNEUMATIC CUTTER PRESS ASTM-D412 , Automatic Rubber Cutting Machine , Automatic Oil Seal Trimming Machine , FOAM RUBBER RECIPROCATING COMPRESSION TESTER ISO-7214, JIS-K6767 , FLEXOMETER GB 1687, HG/T2070, ISO-4663, ASTM-D62 , THICKNESS GAUGE , Drop Weight Impact Tester , PARALLEL PLATE PLASTOMETER ASTM-D926, ISO-7323, GB/T 12828 , Rubber Vertical Fatigue Cracking Testing Machine , Rubber Low Temperature Brittleness Tester , AKRON ABRASION TESTER , DIN Abrasion Tester",price_all.html
1007,0,0,104,0,1,0000-00-00 00:00:00,Constituent documents,Constituent documents,
1008,1007,1,10,0,1,0000-00-00 00:00:00,Registration list,,http://www.polymermachgroup.com/cvid_o_reg.gif
1010,1007,1,30,0,1,0000-00-00 00:00:00,Certificate on statement on the account in tax body,,
1012,1007,1,50,0,1,0000-00-00 00:00:00,Statistic,,
1013,1007,1,80,0,1,0000-00-00 00:00:00,Charter 2 sheet,,
1027,1014,1,10,0,1,0000-00-00 00:00:00,Equipment (eng),,http://www.polgroup.ru/111111.html
1028,1014,1,20,0,1,0000-00-00 00:00:00,Laboratory equipment & devices for rubber and plastics (only rus).,,http://polymermachgroup.com/pribori.html
1059,0,0,110,0,1,0000-00-00 00:00:00,Bank reguisites,"Polymermach Group Ltd. INN 7814405633 Address: Ozerkovsky pr., 38 Lit.A , Saint-Petersburg , RUSSIA ,197375 Beneficiary’s bank - Bank «Saint-Petersburg» PLC, Branch «Viborgsky» address bank: pr.Engelsa, 85 Lit.A , Saint-Petersburg , 194214; Phone, bank (812) 332-78-07 , fax : (812)332-78-02 Acc. # 40702810470000 000 245 RUR Acc. # USD Acc. # EURO Correspondent acc # 30101810900000000790 , BIK 044030790 SWIFT: JSBSRU2P",
1063,1006,1,10,0,1,0000-00-00 00:00:00,PRICE-LIST main ( in roubles ) 270 Kb,http://www.polgroup.ru/price_all.html,http://www.polgroup.ru/price_all.html
1064,1006,1,20,0,1,0000-00-00 00:00:00,PRICE-LIST on testing machine and the labware ( in roubles ) made in Russia,http://www.polgroup.ru/cena.html,http://www.polgroup.ru/cena.html
1065,1006,1,30,0,1,0000-00-00 00:00:00,PRICE-LIST on cutting knifes and compression moulds for laboratory researches (in roubles),http://www.polgroup.ru/price_pf_no.html,http://www.polgroup.ru/price_pf_no.html
1068,1007,1,71,0,1,0000-00-00 00:00:00,Charter 1 sheet,,
1069,1014,1,30,0,1,0000-00-00 00:00:00,Equipment Made in China (only rus),,http://www.polymermachgroup.com/1111_cn.html
1070,1014,1,40,0,1,0000-00-00 00:00:00,Laboratory equipment & testing machine Made in China (only rus),,http://www.polymermachgroup.com/pribori_cn.html
1071,1006,1,40,0,1,0000-00-00 00:00:00,PRICE-LIST equipment made in CHINA ( in roubles ),http://www.polgroup.ru/price_cn.html,http://www.polgroup.ru/price_cn.html
1072,1006,1,45,0,1,0000-00-00 00:00:00,PRICE-LIST on testing machine and the labware CHINA ( in roubles ),http://www.polgroup.ru/cena_cn.html,http://www.polgroup.ru/cena_cn.html
1078,0,0,130,0,1,0000-00-00 00:00:00,Map of city,Click http://www.polgroup.ru/karta_eng.php,http://www.polgroup.ru/karta_eng.php
1079,0,0,50,0,1,0000-00-00 00:00:00,Second-hand equipment,"Second-hand equipment Click http://polymermachgroup.com/second_hand.html Rubber processing mill , Laboratory roll-mixing mill , Open mill , Rubber processing rolls , Rifiner , Line for blanks of side walls of heavy duty tyres and treads up to 1000 mm. Index 552.031 , Line for manufacturing a tight layer tyre. Index 552.031 , diagonal cuting machine , centering device , 4 roll calender , installation of imposing of tapes , duplex , triplex , mixer , batch mixer , Extruder , Rubber Grinding Extruder Installation Index 514.431 , tablet compressing machine , rotary tabletting machine , tabletting line , Two-Roll Rubber Processing Calender , Four-Roll Rubber , Processing Calender , Five-Roll Rubber Processing Calender , Single Roller Die Extruder , Bale strip cutter , cutting machine , Planet cutting machine , Multi-blade Slitter , Horizontal Cutting Machine , Flower Basket Tablet Press , Single Punch Tablet Press , Rotary Tablet Press , Braiding Machine , Tensile Strength Tester , Simple-Beam Impact Tester , CARBON BLACK DISPERSION TESTER , RESILIENCE ELASTICITY TESTER DIN53512, IS04662 ,DIN 53573 , Plastic Pipe Hydraulic Pressure Testing Machine , Dumbbell Sample Making Machine , Aging Oven , Common V-Belt Fatigue Tester , MOONEY VISCOMETER (MV) ASTM-D1646, ISO-289, JIS-K6300, GB-T1232.1, GB-T1233 , CUTTER PRESS UL-1581.ASTM-D412 , AUTO-PNEUMATIC CUTTER PRESS ASTM-D412 , Automatic Rubber Cutting Machine , Automatic Oil Seal Trimming Machine , FOAM RUBBER RECIPROCATING COMPRESSION TESTER ISO-7214, JIS-K6767 , FLEXOMETER GB 1687, HG/T2070, ISO-4663, ASTM-D62 , THICKNESS GAUGE , Drop Weight Impact Tester , PARALLEL PLATE PLASTOMETER ASTM-D926, ISO-7323, GB/T 12828 , Rubber Vertical Fatigue Cracking Testing Machine , Rubber Low Temperature Brittleness Tester , AKRON ABRASION TESTER , DIN Abrasion Tester",http://polymermachgroup.com/second_hand.html
